"","LD1A1","LD1A2","LD1A3","LD1A4","LD1A5","LD1A6","LD1A7","LD1B1","LD1B2","LD1B3","LD1B4","LD1B5","LD1B6","LD1B7","LD1C1","LD1C10","LD1C2","LD1C3","LD1C4","LD1C5","LD1C6","LD1C7","LD1C8","LD1C9","LD1D1","LD1D10","LD1D2","LD1D3","LD1D4","LD1D5","LD1D6","LD1D7","LD1D8","LD1D9","O22A1","O22A2","O22A3","O22A4","O22A5","O22A6","O22A7","O22A8","O22B1","O22B2","O22B3","O22B4","O22B5","O22B6","O22B7","O22B8","O22C1","O22C2","O22C3","O22C4","O22C5","O22C6","O22C7","O22C8","O22D1","O22D2","O22D3","O22D4","O22D5","O22D6","O22D7","O22D8","highN4A1","highN4A2","highN4A3","highN4A4","highN4A5","highN4A6","highN4A7","highN4A8","highN4B1","highN4B2","highN4B3","highN4B4","highN4B5","highN4B6","highN4B7","highN4B8","highN4C1","highN4C2","highN4C3","highN4C4","highN4C5","highN4C6","highN4C7","highN4C8","highN4D1","highN4D2","highN4D3","highN4D4","highN4D5","highN4D6"
"O22D4",0.930378928598972,0.881869245478285,0.920556090521941,0.92035743859122,0.762138711527179,0.880546768221062,0.884082602283277,0.942153963268682,0.436113050167999,0.730409250012737,0.74418038923387,0.935275857893262,0.928218726104706,0.825992351785011,0.9804985354807,0.74790598576655,0.969312239475597,0.945285938520737,0.824155845485828,0.963829900832363,0.977459902437855,0.955268878971554,0.73791270602694,0.894105025656566,0.743163234321828,0.838618156757447,0.879281740641802,0.944659878634938,0.976762083227367,0.949797545000391,0.937853489039185,0.94041461132894,0.933540391252458,0.760570169212541,0.965143056543293,0.912547663064822,0.799166764249275,0.738090903920199,0.970470219763549,0.945146745807299,0.852849642615977,0.755717710383729,0.744863902497881,0.842790433087339,0.907840740479517,0.978845436870657,0.755245436119193,0.840641236467551,0.967554166525836,0.950147849595741,0.976967742342302,0.745189074555461,0.962858524960286,0.834219858417917,0.967464096785706,0.734964863330937,0.964229485116819,0.814053772125116,0.812697344848999,0.966704429590378,0.745379767798724,1,0.784597416793182,0.964800788171943,0.739172553434705,0.958659868643911,0.641759716353423,0.76350633655819,0.611748055827081,0.574821185690317,0.650657394316679,0.750375590554026,0.610102096421172,0.66192502127797,0.633492060976955,0.640836009062295,0.657298192687394,0.686319104441484,0.625090870833467,0.670257202075569,0.69548121902228,0.73479755031129,0.693742853502264,0.534450833795785,0.664878649789458,0.564987041031533,0.656807339153743,0.553452598474937,0.625923196620534,0.591602847633971,0.626032138122927,0.79514111815331,0.625400684688552,0.718476583540128,0.710506479310748,0.70638107204539
"O22D5",0.581566373223401,0.445024454882136,0.567297344709663,0.936665880920677,0.979571080938249,0.461468223158531,0.454415774274279,0.664944364404973,0.23161963264342,0.371253229865895,0.958101115265394,0.909729602473463,0.626176985874699,0.414299402499832,0.7510305155701,0.975481305259063,0.828489432702053,0.61648697759943,0.990002633614713,0.691159860872735,0.725713972658974,0.668094238170753,0.981506615767399,0.96187911711067,0.970428513967352,0.391514843865464,0.969496803518001,0.617855407321577,0.768670724086519,0.638270437624498,0.657040132719904,0.841493629297868,0.579245355139599,0.955303243909642,0.720816863219435,0.575015973633524,0.982364029204897,0.971129076711303,0.69809108338829,0.635440945693049,0.89770362684593,0.969312392134262,0.955780547515353,0.937513694988681,0.536084353615223,0.74600006136632,0.995822920676704,0.968145058567642,0.876355797526337,0.640736512165914,0.777637849547282,0.977005716844144,0.687855270606411,0.985373587859142,0.696170953079824,0.966435074171338,0.682964063626948,0.992855693205505,0.994816864987401,0.7387922340786,0.989101176569328,0.784597416793182,1,0.717098041228595,0.983717514423349,0.891368417181108,0.0975600986756365,0.323259507228935,0.252564285078332,0.308490340117216,0.110998851773368,0.295232777676431,0.273263659308183,0.496154719666587,0.463040968205944,0.336233693425107,0.130346432911144,0.168742157043233,0.575458563177257,0.392790480952194,0.183124511936449,0.263221562544105,0.209582144637604,0.396499796981652,0.142133553001426,0.253831832482185,0.145217078454752,0.409112081529211,0.080621984901389,0.286235059371449,0.332508163631148,0.446981489485991,0.536136059293701,0.243775400857948,0.207890671578221,0.210324076312684
"O22D6",0.972019853202074,0.899965059079722,0.897159922449611,0.86349941114473,0.709472435532413,0.937185216198418,0.880332999203551,0.985903313119153,0.459750544584454,0.780179106094413,0.696260748041123,0.880775703313967,0.921234870386397,0.838398069754603,0.963452829694571,0.698132883710868,0.921511823464907,0.974692590004876,0.765714267979367,0.975776789548937,0.975595890836526,0.918087625576692,0.687867726520921,0.839117322993601,0.694876998599142,0.85408633232818,0.823259636396699,0.975831135405764,0.934027404692687,0.970042680268016,0.926528535505626,0.886659243032695,0.924765668835986,0.710061379011805,0.990616145874476,0.861106216758347,0.731288448242973,0.687961174287158,0.972682014995101,0.924307372227025,0.761750292473833,0.700468628232639,0.69286049009125,0.765274963138561,0.876985420506553,0.984552554525955,0.693388167950154,0.759380931098174,0.908101546219707,0.939701510422787,0.950855600316776,0.693253145866442,0.983098057316445,0.756605736351567,0.931338536746931,0.686428523435138,0.973428312463123,0.744897755606928,0.747358665185747,0.990154698511807,0.690896320390141,0.964800788171943,0.717098041228595,1,0.687813942472573,0.904045604921978,0.713029220256473,0.742372118566613,0.523037085818333,0.467029188961185,0.716618420162873,0.731691793789369,0.518025631484458,0.549917430246663,0.520458821761805,0.542451967796081,0.644249741239177,0.735604213320015,0.519691025420323,0.573971374186434,0.687710164328883,0.780157461041268,0.670319806594161,0.425673968450605,0.734797537260505,0.467706930680714,0.627984607620282,0.442796198013341,0.699439500215288,0.494002091917881,0.525567224724331,0.819560518317509,0.513487524909044,0.690687623722493,0.679546057703921,0.762522675996639
"O22D7",0.548729920269846,0.3816051185012,0.49487078846211,0.915342531629927,0.995957820883758,0.419133046065317,0.38482575498294,0.640766333124097,0.201807569834691,0.332417888498068,0.988241376095814,0.879202913109043,0.568849028289186,0.351735420025342,0.700808735234695,0.996801094868101,0.772924135385803,0.577667656944644,0.984512318454912,0.651556504188822,0.68328607174775,0.598676075017333,0.998313469196491,0.948466065245798,0.995714851190855,0.325227641029094,0.956982688402258,0.579878969053745,0.714099898147195,0.595846199820491,0.603150755006263,0.804777720428868,0.515087610877693,0.982615396670949,0.695841347017567,0.487302770057943,0.977026273341784,0.995442661036108,0.657153280443661,0.569504893608953,0.849265795717412,0.98850111301343,0.982502769374828,0.91482938653567,0.452299249353689,0.717461282954929,0.987081760275051,0.931704749295432,0.819699278547967,0.600654039824983,0.728977884823498,0.997018561600311,0.65256184839843,0.958393903188357,0.628029713152987,0.994008538374304,0.645651757901169,0.979209976528002,0.981454887011593,0.711031175526944,0.996820146369285,0.739172553434705,0.983717514423349,0.687813942472573,1,0.843513707973755,0.0363502416917238,0.218683936827145,0.124215188415618,0.167550471036656,0.0456915922192821,0.190725296864396,0.141150890874543,0.354877454580997,0.316686800858438,0.198459702824846,0.0350417732657373,0.0959028957619296,0.43884775199033,0.252421957913325,0.0836999324146016,0.18570095541505,0.106440855706406,0.250998949144261,0.0789980297777741,0.116613857137596,0.0432075648655784,0.261770535532642,0.0224427962992866,0.146942504654065,0.193376436018802,0.363441629826448,0.396698354872763,0.138227828678479,0.102766706942087,0.140417162949673
"O22D8",0.827032591313326,0.774209633539758,0.860323495820483,0.973265152974821,0.862057539723798,0.755410793618703,0.787609345432839,0.873582203599825,0.399586298298499,0.630752945336149,0.838974159378736,0.981028047756991,0.885419680012416,0.736350040583862,0.952396690403444,0.848532407914858,0.975793812151112,0.854551221807839,0.912218789637092,0.89835868240041,0.935894129686994,0.919515088227585,0.842744254228279,0.960065747055566,0.842050738165518,0.73988573547974,0.95060083452521,0.856706618845082,0.96324699139361,0.872986889404526,0.904037675139582,0.969852605528011,0.873562581956805,0.852694418750121,0.906870718277733,0.857690494968889,0.898699674844123,0.838805007241758,0.90362524298595,0.902266057275865,0.934310026985381,0.855138933008676,0.840808424077786,0.930121368335668,0.845838486543431,0.924205148421907,0.865118375627813,0.936053003338789,0.990718062221109,0.862439353644186,0.964281349762404,0.846164990329827,0.894500876563363,0.930363861817013,0.930668173296755,0.834029487649331,0.895341054230492,0.915589221787382,0.909915217281533,0.91303650337938,0.849469045841214,0.958659868643911,0.891368417181108,0.904045604921978,0.843513707973755,1,0.480870258346321,0.67790273581736,0.590363816930927,0.585263987853819,0.494780903130901,0.662844886817016,0.598539560524894,0.700222023584234,0.672519912309017,0.638747971968554,0.547846737611465,0.542987262706578,0.675955093667666,0.672630883781639,0.586566509623568,0.609657245169364,0.602464960026206,0.572443947553289,0.510279454152428,0.557243229648236,0.552878552574112,0.59376100781346,0.463161953690358,0.588147832983647,0.625572636047151,0.704668747912112,0.674184503616818,0.628900856698723,0.601140574898348,0.566463172383722
"highN4A1",0.802972777740281,0.864844580035505,0.774553490785308,0.348647024534992,0.0679164657180166,0.874801212763442,0.861345137011632,0.744381248482845,0.427110724189738,0.753545686655413,0.0498384944703254,0.409416574892625,0.723662540416256,0.827654911544752,0.664096046097001,0.0506311633959662,0.55086780355862,0.804414412616879,0.157402714435862,0.751739475923,0.694161866992004,0.720218676349568,0.0390954465450204,0.288776439019359,0.0442404078238386,0.881781282494613,0.254600506729417,0.803303331795183,0.625387370768129,0.794558158752033,0.699903896638853,0.484068395111722,0.806066024598815,0.0729529428900414,0.700424427789442,0.721335548278515,0.112777221961811,0.0352083729013717,0.739104676856768,0.728699342638153,0.269467699461289,0.0566599276674252,0.0485291659913592,0.209500344279947,0.784820053267063,0.688119309416503,0.0629027687256338,0.1939683675094,0.507137560390094,0.740144066714013,0.624034689797227,0.0417096590140829,0.749455570552211,0.168335526104731,0.712742182502056,0.0331640639033459,0.754128485858544,0.135581147382715,0.134279862997378,0.693949873929347,0.0450575536616016,0.641759716353423,0.0975600986756365,0.713029220256473,0.0363502416917238,0.480870258346321,1,0.843117431640724,0.615115937084776,0.498682374595062,0.974228933133646,0.853323908705073,0.594248118830149,0.444690253763451,0.442578983007566,0.579577540688677,0.870429714253571,0.96016280772723,0.337144288672979,0.577122556176124,0.892744637157258,0.941891992132292,0.844325725471107,0.372806445478286,0.966364478031614,0.548929293233047,0.838181558256896,0.383099567823455,0.969211732842742,0.555935051467108,0.560944758298004,0.834784111983582,0.361138813070339,0.845782143544513,0.857885759163548,0.954843268857532
"highN4A2",0.783678212716902,0.895674116704007,0.89335028260275,0.543637583860574,0.245163659706091,0.822701428312072,0.908548636055038,0.743684457356186,0.439845844711842,0.704368853015131,0.213117412212092,0.600578785145657,0.837769844704873,0.854918098493333,0.8002878380939,0.222267229692905,0.75554311288423,0.798243866337033,0.368623887956832,0.775839541954079,0.791235201715019,0.865344344129716,0.215727942326035,0.486761179813338,0.213666203416204,0.89372651019333,0.459891640707164,0.80015651328482,0.792927109693868,0.802940378551356,0.822448645554839,0.666977364867712,0.88534469682032,0.240887456479414,0.729311448274126,0.879190429202334,0.316876329479133,0.204435869608937,0.772502151212446,0.8574871445618,0.510895486082672,0.233367164654357,0.216569845017969,0.432552531646314,0.910465105352515,0.729465866604712,0.271491662715162,0.437974380541127,0.701765768451286,0.766113894867878,0.768875696832627,0.220991572239834,0.769545887663612,0.408241345736671,0.843105037660735,0.200630078434474,0.774504025818292,0.351493988014166,0.360290794642467,0.728522134053573,0.245392603872256,0.76350633655819,0.323259507228935,0.742372118566613,0.218683936827145,0.67790273581736,0.843117431640724,1,0.873133841460962,0.783021405518389,0.856746540202742,0.988034416423826,0.85666650456871,0.766436067325774,0.76480015828791,0.867782646891797,0.94167592205284,0.874019533833597,0.683427913193287,0.874549273514425,0.958330959193891,0.89033068801631,0.969483112932969,0.669454351710734,0.851057147709608,0.807696384512451,0.943606495639691,0.681690022751592,0.826845921280318,0.825570017022382,0.848278910645681,0.872180105190746,0.696585662205538,0.972019852134651,0.953488792720073,0.871528262119118
"highN4A3",0.55302347630739,0.728562708437832,0.78173056583808,0.455698617476431,0.160547329096042,0.588216687639418,0.755069048733104,0.516160831624884,0.362422777304547,0.504876297923494,0.12948183294175,0.515090680586718,0.718428132133363,0.701302602059192,0.665339073976039,0.133725673994345,0.649793055785671,0.564137496095037,0.2682548096391,0.555337849058077,0.633060405705649,0.751540511742562,0.120363273348099,0.389979756722142,0.124802297121036,0.728833109879048,0.369805336676665,0.566772838854085,0.684285253370768,0.57848675201806,0.711354898356792,0.594963983229062,0.732759302265936,0.164793576048249,0.52221608237019,0.846489220495483,0.280796924082919,0.122305808084004,0.568671502173043,0.772047952618091,0.557598115026357,0.169742038395158,0.150826669536709,0.443082910141317,0.836989763266719,0.524785549129174,0.191441008018361,0.433037730445238,0.616543267884494,0.565382328690492,0.665533248838287,0.136728818712161,0.547975091881566,0.373540656670131,0.729855254269042,0.114890405375328,0.558293736125868,0.301992100934908,0.290010697741437,0.508724438001466,0.144258608340759,0.611748055827081,0.252564285078332,0.523037085818333,0.124215188415618,0.590363816930927,0.615115937084776,0.873133841460962,1,0.966934961784915,0.638327622925894,0.882107260089497,0.994395341780764,0.905108365389502,0.90739005249814,0.982084557110344,0.877077327813671,0.653218938869688,0.719329642291174,0.959147059643715,0.861013329512499,0.654227252279387,0.903338673588692,0.83870468998042,0.603757599261543,0.971266141674331,0.907969487223806,0.859653073232456,0.594237680115062,0.980441671282825,0.977596982491183,0.606617261982011,0.802160968379118,0.899766986070676,0.888966748766786,0.626774963832514
"highN4A4",0.476003363361087,0.636477277242401,0.709815777162476,0.456240199445623,0.194695052779138,0.497759133468975,0.666106074323765,0.448984366317041,0.318337032162949,0.428058839813544,0.162949916389794,0.505947860512689,0.651874660154346,0.613834029202665,0.618122546013123,0.168874779806701,0.628045922036027,0.492634056966094,0.300303238847896,0.4939360580354,0.5763524353912,0.696677244500995,0.158304116659161,0.399335266627994,0.160356434155608,0.631472148735502,0.385436216451349,0.493478416344424,0.642903003250847,0.508599191475815,0.648822254863358,0.574598448114568,0.658070204298202,0.19652553417153,0.467280512645748,0.811664162620888,0.336291562886406,0.163844068868201,0.514438842864671,0.717700003240924,0.616466470817444,0.216143583442622,0.193590324624315,0.493381396448099,0.775902265249526,0.476284867354499,0.246719224429597,0.495296353857598,0.616801038402033,0.507778990226383,0.630689116192494,0.180599758389083,0.489068510964597,0.430297843789347,0.681466933360549,0.153923704445725,0.499743492473846,0.350132034194263,0.33858356092545,0.457374298283849,0.192198750299185,0.574821185690317,0.308490340117216,0.467029188961185,0.167550471036656,0.585263987853819,0.498682374595062,0.783021405518389,0.966934961784915,1,0.524285004293387,0.789104097727021,0.977799858876471,0.964513682558743,0.964443097958652,0.972227682652038,0.764195787594076,0.550129528638556,0.799592543228093,0.959727475172306,0.758826158810626,0.561747864510028,0.802307756272291,0.931779644125734,0.49098894998633,0.982652332292632,0.806502597635904,0.951505049000108,0.475730604119695,0.990476633120797,0.982467850532372,0.546968460016435,0.891889222185923,0.805678458830125,0.800118158968563,0.523496377004511
"highN4A5",0.803279723815758,0.8689641216819,0.78360671073157,0.359603527084604,0.0770032043489658,0.873630873587822,0.866740908053044,0.746626660639098,0.430617870347497,0.753784736630354,0.0579607202927156,0.421269857438932,0.732131098468374,0.83234395823475,0.673738011390151,0.0591860656015064,0.563534065875046,0.806263714876363,0.16868537178033,0.755870008281651,0.701811812633927,0.730475646968621,0.0479112558124514,0.299836003191238,0.0526440097183808,0.885722079300772,0.265702187916709,0.805656443790198,0.636059920108778,0.79794644570367,0.708478504286403,0.494939138488001,0.813541524317278,0.081507548597499,0.703680789921793,0.735998562445124,0.125655811420882,0.0439452546707359,0.743409840234891,0.740463769495588,0.287514054502791,0.066461808490179,0.0576624296536961,0.225158001868015,0.79745928211603,0.692294574320489,0.0748115423698512,0.210893064396521,0.521658700143619,0.742952747785145,0.635407313941967,0.0511520324038502,0.752613220225373,0.184147138869795,0.724812778350929,0.0416803787650163,0.757443615828706,0.148923480624513,0.147870944308391,0.697555636232254,0.0555866476346313,0.650657394316679,0.110998851773368,0.716618420162873,0.0456915922192821,0.494780903130901,0.974228933133646,0.856746540202742,0.638327622925894,0.524285004293387,1,0.866283890439181,0.61729481379987,0.471440355482962,0.470043567447971,0.604644939550974,0.879844871297803,0.960806365324503,0.363871575604733,0.602447459588822,0.902988322215155,0.944125370500889,0.856757157246724,0.400492095788153,0.963739560323295,0.574183937571832,0.85000785954649,0.410646916721045,0.965512733093254,0.581059179759961,0.586741933419735,0.8410911908811,0.389413066096845,0.859113560576887,0.869237428418756,0.955103120506506
"highN4A6",0.778291819393776,0.898872439019055,0.894308623554687,0.526416408506712,0.219776369294793,0.822445008485468,0.91176511740884,0.736334357993435,0.447514842622453,0.707453534944148,0.188125744196182,0.58628271475706,0.837866220971983,0.860962185358788,0.791210960602088,0.196280156615119,0.740825623390283,0.790851695042391,0.341906556692424,0.766358492895555,0.783863805152069,0.860835254020674,0.188623611108329,0.465732599826821,0.187657657291189,0.900746380932697,0.437926989317058,0.79314112638711,0.784265403873258,0.796192750838161,0.821708115129542,0.657397183447594,0.884093663650006,0.217160849116249,0.719346280644062,0.878353376004127,0.293910183354045,0.17830997448567,0.763054928716436,0.85751408461982,0.498241527532055,0.208858555488974,0.192312035714444,0.416212499522637,0.913131896895409,0.717754674059965,0.242999261790084,0.417475842980558,0.68680123560548,0.756170480710084,0.761007752134026,0.194016143309742,0.759994250003402,0.384653818886657,0.838098197349267,0.174413035047548,0.765106028088386,0.327921405740475,0.333741248789589,0.716347935168174,0.215251700366765,0.750375590554026,0.295232777676431,0.731691793789369,0.190725296864396,0.662844886817016,0.853323908705073,0.988034416423826,0.882107260089497,0.789104097727021,0.866283890439181,1,0.86551572214031,0.76148838874093,0.761770562952878,0.871977432407373,0.955210266245647,0.880691326392027,0.664474468975742,0.874932557419681,0.967784525356268,0.891655278116035,0.976926192409835,0.664232869598201,0.85781410257271,0.815554198883428,0.955087418082009,0.678559421593988,0.837184478477122,0.832494965037643,0.852166183099171,0.85880134461126,0.68305230577104,0.978274880289932,0.961862301716456,0.875621922471564
"highN4A7",0.543518825673391,0.715804893830093,0.776830526700552,0.467124513094788,0.176768711788648,0.575627152317558,0.742699935266875,0.509800708827415,0.350584691656339,0.489114774393384,0.145164260267219,0.525671425399648,0.714241826418264,0.687244063200059,0.664294441221553,0.149740464947409,0.65428912822758,0.555655442782986,0.2839252026601,0.549910084244927,0.629829757137839,0.748907093102364,0.136299148830408,0.402442170421423,0.140748587714006,0.716984081002527,0.383294235189114,0.557712123204442,0.685584254392564,0.571291881741785,0.710554486522824,0.603944203636335,0.724541643234075,0.180881174257746,0.518483899729484,0.843053445631856,0.301599858759949,0.139178547818545,0.565430102622379,0.769237124854672,0.58150302690917,0.188437105849914,0.168675893199067,0.464885200549351,0.831042725391736,0.521945764055021,0.211146346495956,0.456175048166608,0.624002046391995,0.557252777441285,0.668000331943784,0.154138784171658,0.542636225959215,0.39488266382303,0.728514803221177,0.131177071417114,0.552319858894218,0.32142919389949,0.308742461905527,0.504762914198353,0.161874823977662,0.610102096421172,0.273263659308183,0.518025631484458,0.141150890874543,0.598539560524894,0.594248118830149,0.85666650456871,0.994395341780764,0.977799858876471,0.61729481379987,0.86551572214031,1,0.926568893802681,0.929055699480121,0.987038141926217,0.855922414004166,0.635144770190523,0.743057956348854,0.966791994488303,0.842639881552297,0.639096055392602,0.883023057291763,0.856582916483498,0.583524598925217,0.97203926218056,0.888312629694497,0.883042873093596,0.572518500225469,0.985540627586147,0.980906462802832,0.598294901891978,0.823618898915014,0.882551621250634,0.872496862187337,0.609224341560268
"highN4A8",0.524248443095613,0.638103662710411,0.732592798746602,0.591434038226977,0.369575738948248,0.518118998645961,0.666631352453405,0.518455801758841,0.317506542457079,0.440462752644009,0.332711043400764,0.6276209529445,0.691438305424113,0.611508665379108,0.69250633701248,0.345924167768298,0.731467320745151,0.55081184482715,0.479959051729339,0.567796377580987,0.644912546984721,0.747621441984382,0.342510394386578,0.550364916558775,0.33689303079973,0.62057215397809,0.542026388456492,0.551141207087003,0.719919184531342,0.568821343420945,0.693812375518833,0.670586391824925,0.689350928902767,0.360844911668979,0.546769795138117,0.823878157667222,0.501171425537639,0.340938975108943,0.587739757911841,0.747663657559892,0.732005210793853,0.387074914689579,0.360702257448942,0.626008549635582,0.780989872786548,0.562633291449414,0.438394654626958,0.648683356987465,0.727820985890732,0.568789915078098,0.704707492192099,0.361443673456489,0.563264714123147,0.59628672630629,0.733608131866076,0.330342432900352,0.570944271442961,0.51891953675929,0.517306965338891,0.54768023359458,0.387067210238862,0.66192502127797,0.496154719666587,0.549917430246663,0.354877454580997,0.700222023584234,0.444690253763451,0.766436067325774,0.905108365389502,0.964513682558743,0.471440355482962,0.76148838874093,0.926568893802681,1,0.994116149356798,0.945720728514871,0.680819671467648,0.515068439271569,0.908903174973585,0.959590017705833,0.697962397241638,0.55607454386518,0.742453236407046,0.950502183714583,0.45599656379763,0.926321760711542,0.72411496807129,0.974249462790528,0.420802900780139,0.947841411427662,0.952675878947344,0.610648736861159,0.960859982820293,0.756387064710105,0.739680288046601,0.504861081232549
"highN4B1",0.499626583096983,0.621978629612773,0.716271308383749,0.55706170165088,0.330824067000144,0.499258591607471,0.652409184668047,0.490278113467838,0.311873375042831,0.426934205714742,0.290564264160019,0.596782460592379,0.671026918447195,0.599110362847884,0.665918692798243,0.305928136007598,0.703152833898642,0.526280704790368,0.444585949234812,0.543701388192348,0.617665497545114,0.726743363949968,0.30496974190053,0.514678657696665,0.296190628529256,0.611442367572816,0.505252915039712,0.52643085180718,0.694235582489175,0.546806296000207,0.671398992583991,0.63901150205328,0.671784286206038,0.318617487363162,0.515948097969333,0.804154385417374,0.461597247604273,0.299861502435926,0.562673069767692,0.727338899851198,0.697759677867254,0.3453434474037,0.317764559865499,0.588028460983444,0.767191850940849,0.532709719894405,0.404578588730413,0.61425455772331,0.699114201778358,0.543090373783521,0.677687686806248,0.321130359068334,0.536500286506002,0.561961622397745,0.715797760992195,0.289084013474548,0.543918698421457,0.48354644064281,0.48251699192047,0.517154277693499,0.35066600182147,0.633492060976955,0.463040968205944,0.520458821761805,0.316686800858438,0.672519912309017,0.442578983007566,0.76480015828791,0.90739005249814,0.964443097958652,0.470043567447971,0.761770562952878,0.929055699480121,0.994116149356798,1,0.955489025932767,0.687277453145829,0.517966861747165,0.912649355782616,0.96911079808663,0.704764086367853,0.556953914461323,0.74519074804145,0.948651638190996,0.454729103916399,0.929697495467571,0.727604015602249,0.972439071508655,0.419907549123113,0.951019582931833,0.958678020458267,0.607758407979269,0.958346564762741,0.760818121974079,0.743808039000307,0.505307413997941
"highN4B2",0.556904968580627,0.716041407933913,0.78507179135677,0.507001785709738,0.227568934278451,0.580487187722507,0.745157150452523,0.528396685029278,0.353296322132656,0.495417515763065,0.190604797139092,0.562562934815095,0.72573265736507,0.689065049931769,0.688162001322268,0.200399506332537,0.690461257955389,0.57401910041709,0.34279932845108,0.576036773523182,0.649790359017891,0.767853643689364,0.192408512732547,0.448531114742174,0.190463243223599,0.716626712188416,0.430312362899195,0.57583125748702,0.711346351068324,0.592916445246946,0.720515970913782,0.627786960799268,0.73884530712562,0.223619359111451,0.539367185056896,0.847979681761918,0.346969894029205,0.188625257530921,0.58979344796181,0.777289185511547,0.607953113938803,0.233763507125165,0.211405293495295,0.495847958258627,0.835578943349124,0.548215227316435,0.274443044470731,0.501366344697878,0.662225761815136,0.579643064191705,0.689694806105636,0.20641241080644,0.565943123068816,0.447396753876864,0.751246934664389,0.180370126722175,0.574875088703908,0.372977529721212,0.367242794041859,0.531653658756291,0.225629256792561,0.640836009062295,0.336233693425107,0.542451967796081,0.198459702824846,0.638747971968554,0.579577540688677,0.867782646891797,0.982084557110344,0.972227682652038,0.604644939550974,0.871977432407373,0.987038141926217,0.945720728514871,0.955489025932767,1,0.842293916995926,0.638760133876379,0.809944912409902,0.990113650423779,0.840897894984952,0.655011966636399,0.87784234616922,0.877326403921973,0.580656448604359,0.965846361572012,0.87226976567311,0.900082687060396,0.559412022418915,0.982008327950144,0.98940594226328,0.645754875961066,0.867897288621103,0.884415661322149,0.869241366163372,0.617116012461951
"highN4B3",0.721548160039438,0.867426445855088,0.842587046405577,0.403044402362635,0.0773708700007828,0.784765164314756,0.882277166704793,0.662683446581429,0.42149393596248,0.67131364869147,0.0524359798816409,0.471901098188579,0.774480784376725,0.831695244814944,0.702292656227272,0.053068476367337,0.624634653191183,0.72343067279188,0.18228899746558,0.688735051641692,0.70242075964793,0.788730296289269,0.0373948085182226,0.329756180285379,0.0447195944108501,0.883949636534595,0.297250890957737,0.725187742391247,0.696080040471748,0.727941649137969,0.756613686508936,0.56131529162546,0.835555406188788,0.0850725059080589,0.638560742643704,0.83685606965633,0.157015162483984,0.0360019397423255,0.68812787392489,0.800893062789464,0.392864093483104,0.071378523738003,0.0592511472277423,0.300703191274004,0.874233974485456,0.633972823904606,0.079044346883505,0.2787638199063,0.571586186298543,0.698533707949313,0.67541816953753,0.0454195010547739,0.6797355353352,0.235564162068602,0.768635483171588,0.0321504739762494,0.690576534966268,0.183100591827959,0.173457101634258,0.624166455943382,0.04712945086111,0.657298192687394,0.130346432911144,0.644249741239177,0.0350417732657373,0.547846737611465,0.870429714253571,0.94167592205284,0.877077327813671,0.764195787594076,0.879844871297803,0.955210266245647,0.855922414004166,0.680819671467648,0.687277453145829,0.842293916995926,1,0.888870729010509,0.511851472065161,0.820034772381282,0.981954501137655,0.869206780925835,0.975965745304399,0.589897367319934,0.859655948120598,0.807005912393207,0.981423889234809,0.609512741574533,0.86204301499221,0.815841500155563,0.819784043276308,0.761239696799429,0.563849808735436,0.97309912543586,0.972917928595443,0.863481429521684
"highN4B4",0.813820707458814,0.873765974745507,0.801434877730108,0.403480089332293,0.123560163950871,0.875951077948794,0.880780652453668,0.760215518062163,0.434022083721305,0.757961093134955,0.100739379647282,0.462859323078729,0.749269997694261,0.842844614849221,0.701164397728874,0.105283446616416,0.604617992882424,0.822313410766375,0.223026968901542,0.782763145538841,0.723068303068196,0.761655286338679,0.096792599740922,0.347002741980242,0.0977643942792703,0.897295518914331,0.312772662502965,0.820915645552421,0.671664123179746,0.820904560759702,0.724570874276656,0.529723356436838,0.843230403125632,0.123455953480272,0.721846824834871,0.756627975910326,0.173179698874227,0.0893384639264057,0.771685752441778,0.757153479599754,0.330646813075157,0.111263174063173,0.100125773549433,0.267170150371285,0.813918910735646,0.7203726646686,0.130650495829498,0.261879346151413,0.566359920227402,0.779476360359234,0.662525493096694,0.0988450319619689,0.774310228485656,0.23853496840747,0.755159164109802,0.086561249741479,0.783402962159099,0.200523460643158,0.202715462535865,0.719160086043926,0.110584048997499,0.686319104441484,0.168742157043233,0.735604213320015,0.0959028957619296,0.542987262706578,0.96016280772723,0.874019533833597,0.653218938869688,0.550129528638556,0.960806365324503,0.880691326392027,0.635144770190523,0.515068439271569,0.517966861747165,0.638760133876379,0.888870729010509,1,0.435096880790774,0.645394881539973,0.921457366135391,0.971136667587611,0.86740949491732,0.443003410694617,0.962373300973764,0.595783481952308,0.85376653521733,0.452379491996534,0.957798559439347,0.605190805285658,0.618830757819287,0.885549242046432,0.448150401480852,0.877845674840203,0.885980473347508,0.968272663802631
